Sigla_uf,Nome_municipio,Entidade_executora,Cod_ibge,Cnpj,Valor_per_capita,Aut_repasse_delegacao_rede,Prev_ed_infantil,Desc_ed_infantil,Vl_pagar_ed_infantil,Prev_ens_fundamental,Desc_ens_fundamental,Vl_pagar_ens_fundamental,Prev_ens_medio,Desc_ens_medio,Vl_pagar_ens_medio,Data_arquivo
CE,JAGUARIBARA,PREF MUN DE JAGUARIBARA,2306801,07442981000176,171.8,Sim,5154,0,5154,"95864,4",0,"95864,4","31095,8",0,"31095,8",2025-09-01
CE,JAGUARIBE,PREF MUN DE JAGUARIBE,2306900,07443708000166,176.05,Sim,"26583,55",0,"26583,55","238019,6",0,"238019,6","62849,85",0,"62849,85",2025-09-01
CE,JAGUARUANA,PREF MUN DE JAGUARUANA,2307007,07615750000117,167.57,Sim,"16924,57",0,"16924,57","151650,85",0,"151650,85","73730,8",0,"73730,8",2025-09-01
CE,JARDIM,PREF MUN DE JARDIM,2307106,07391006000186,167.57,Não,"24632,79",0,"24632,79",351897,0,351897,0,0,0,2025-09-01
CE,JATI,PREF MUN DE JATI,2307205,07413255000125,160.78,Sim,"12701,62",0,"12701,62","66241,36",0,"66241,36","25885,58",0,"25885,58",2025-09-01
CE,JIJOCA DE JERICOACOARA,PREF MUN DE JIJOCA DE JERICOACOARA,2307254,23718034000111,163.32,Sim,"56508,72",0,"56508,72","222278,52",0,"222278,52","69574,32",0,"69574,32",2025-09-01
CE,JUAZEIRO DO NORTE,PREF MUN DE JUAZEIRO DO NORTE,2307304,07974082000114,160.78,Sim,"27814,94",0,"27814,94","179591,26","104263,17","75328,09","86499,64",0,"86499,64",2025-09-01
CE,JUCáS,PREF MUN DE JUCAS,2307403,07541279000160,170.39,Sim,"31181,37",0,"31181,37","199356,3",0,"199356,3","56399,09",0,"56399,09",2025-09-01
CE,LAVRAS DA MANGABEIRA,PREF MUN DE LAVRAS DA MANGABEIRA,2307502,07609621000116,167.57,Sim,"22789,52",0,"22789,52","213149,04",0,"213149,04","44573,62",0,"44573,62",2025-09-01
CE,LIMOEIRO DO NORTE,PREF MUN DE LIMOEIRO DO NORTE,2307601,07891674000172,164.65,Sim,"30130,95",0,"30130,95","228698,85",0,"228698,85","115913,6",0,"115913,6",2025-09-01
CE,MADALENA,PREF MUN DE MADALENA,2307635,10508935000137,176.05,Não,"32569,25",0,"32569,25",200697,0,200697,0,0,0,2025-09-01
CE,MARACANAú,PREF MUN DE MARACANAU,2307650,07605850000162,150.59,Sim,0,0,0,"10390,71",0,"10390,71","150,59",0,"150,59",2025-09-01
CE,MARANGUAPE,PREF MUN DE MARANGUAPE,2307700,07963051000168,155.89,Sim,"39440,17",0,"39440,17","310844,66",0,"310844,66","122373,65",0,"122373,65",2025-09-01
CE,MARCO,PREF MUN DE MARCO,2307809,07566516000147,164.74,Sim,"45468,24",0,"45468,24","317783,46",0,"317783,46","77263,06",0,"77263,06",2025-09-01
CE,MARTINóPOLE,PREF MUN DE MARTINOPOLE,2307908,07661192000126,163.32,Sim,8166,0,8166,"54548,88",0,"48519,8","24334,68",0,"24334,68",2025-09-01
CE,MASSAPê,PREF MUN DE MASSAPE,2308005,07598691000116,159.08,Sim,"18771,44",0,"18771,44","169261,12","93766,34","75494,78","99743,16",0,"99743,16",2025-09-01
CE,MAURITI,PREF MUN DE MAURITI,2308104,07655269000155,176.05,Sim,"39787,3",0,"39787,3","374106,25",0,"374106,25","106334,2",0,"106334,2",2025-09-01
CE,MERUOCA,PREF MUN DE MERUOCA,2308203,07598683000170,154.84,Sim,"19045,32",0,"19045,32","122013,92",0,"122013,92","50477,84",0,"50477,84",2025-09-01
CE,MILAGRES,PREF MUN DE MILAGRES,2308302,07655277000100,167.57,Não,"28822,04",0,"28822,04","233257,44",0,"233257,44",0,0,0,2025-09-01
CE,MILHã,PREF MUN DE MILHA,2308351,06741565000106,171.8,Sim,"19928,8",0,"19928,8","138127,2",0,"138127,2","47416,8",0,"47416,8",2025-09-01
CE,MIRAíMA,PREF MUN DE MIRAIMA,2308377,10517563000105,170.39,Sim,"11756,91",0,"11756,91","98144,64",0,"98144,64","55547,14",0,"55547,14",2025-09-01
CE,MISSãO VELHA,PREF MUN DE MISSAO VELHA,2308401,07977044000115,167.57,Sim,"54795,39",0,"54795,39","384405,58",0,"384405,58","120482,83",0,"120482,83",2025-09-01
CE,MOMBAçA,PREF MUN DE MOMBACA,2308500,07736390000101,176.05,Sim,"34857,9",0,"34857,9","288017,8",0,"288017,8","131509,35",0,"131509,35",2025-09-01
CE,MONSENHOR TABOSA,PREF MUN DE MONSENHOR TABOSA,2308609,07693989000105,176.04,Sim,"19540,44",0,"19540,44","318984,48",0,"318984,48","52988,04",0,"52988,04",2025-09-01
CE,MORADA NOVA,PREF MUN DE MORADA NOVA,2308708,07782840000100,176.05,Sim,"78166,2",0,"78166,2","554381,45",0,"554381,45","160381,55",0,"160381,55",2025-09-01
CE,MORAúJO,PREF MUN DE MORAUJO,2308807,07598675000123,161.5,Sim,"9851,5",0,"9851,5","70575,5",0,"70575,5",33269,0,33269,2025-09-01
CE,MORRINHOS,PREF MUN DE MORRINHOS,2308906,07566920000110,164.74,Sim,"21251,46",0,"21251,46","179072,38",0,"179072,38","72485,6",0,"72485,6",2025-09-01
CE,MUCAMBO,PREF MUN DE MUCAMBO,2309003,07733793000105,160.14,Sim,"9288,12",0,"9288,12","86315,46",49330,"36985,46","34269,96",0,"34269,96",2025-09-01
CE,MULUNGU,PREF MUN DE MULUNGU,2309102,07910730000179,157.87,Sim,"11840,25",0,"11840,25","110666,87",0,"110666,87","44203,6",0,"44203,6",2025-09-01
CE,NOVA OLINDA,PREF MUN DE NOVA OLINDA,2309201,07536444000195,159.08,Sim,"18294,2",0,"18294,2","110719,68",0,"110719,68","38815,52",0,"38815,52",2025-09-01
CE,NOVA RUSSAS,PREF MUN DE NOVA RUSSAS,2309300,07993439000101,168.98,Sim,"7942,06",0,"7942,06","120313,76",0,"120313,76","46807,46",0,"46807,46",2025-09-01
CE,NOVO ORIENTE,PREF MUN DE NOVO ORIENTE,2309409,07982010000119,176.18,Sim,"46159,16",0,"46159,16","276250,24",0,"276250,24","70119,64",0,"70119,64",2025-09-01
CE,OCARA,PREF MUN DE OCARA,2309458,12459616000104,176.05,Não,"41195,7",0,"41195,7","314953,45",0,"314953,45",0,0,0,2025-09-01
CE,ORóS,PREF MUN DE OROS,2309508,07670821000184,168.98,Sim,"19939,64",0,"19939,64","143970,96",0,"143970,96","37851,52",0,"37851,52",2025-09-01
CE,PACAJUS,PREF MUN DE PACAJUS,2309607,07384407000109,152,Não,17328,0,17328,139080,0,139080,0,0,0,2025-09-01
CE,PACATUBA,PREF MUN DE PACATUBA,2309706,07963861000114,150.59,Sim,"1656,49",0,"1656,49","20480,24",0,"20480,24","24997,94",0,"24997,94",2025-09-01
CE,PACOTI,PREF MUN DE PACOTI,2309805,07910755000172,153.42,Não,"19024,08",0,"19024,08","125957,82",0,"125957,82",0,0,0,2025-09-01
CE,PACUJá,PREF MUN DE PACUJA,2309904,07734148000107,159.07,Sim,"2226,98",0,"2226,98","32927,49",0,"32927,49","5726,52",0,"5726,52",2025-09-01
CE,PALHANO,PREF MUN DE PALHANO,2310001,07488679000159,164.74,Sim,"13179,2",0,"13179,2","80557,86",0,"80557,86","24052,04",0,"24052,04",2025-09-01
CE,PALMáCIA,PREF MUN DE PALMACIA,2310100,07711666000105,153.42,Sim,"15802,26",0,"15802,26","94199,88",0,"94199,88","27001,92",0,"27001,92",2025-09-01
CE,PARACURU,PREF MUN DE PARACURU,2310209,07592298000115,159.07,Sim,"25133,06",0,"25133,06","181339,8",0,"181339,8","78580,58",0,"78580,58",2025-09-01
CE,PARAIPABA,PREF MUN DE PARAIPABA,2310258,10380608000142,163.32,Sim,"32010,72",0,"32010,72","246123,24",0,"246123,24","118733,64",0,"118733,64",2025-09-01
CE,PARAMBU,PREF MUN DE PARAMBU,2310308,07731102000126,177.37,Sim,"3547,4",0,"3547,4","85314,97","53623,44","31691,53","83363,9",0,"83363,9",2025-09-01
CE,PARAMOTI,PREF MUN DE PARAMOTI,2310407,07711963000142,167.57,Não,"15584,01",0,"15584,01","102887,98",0,"102887,98",0,0,0,2025-09-01
CE,PEDRA BRANCA,PREF MUN DE PEDRA BRANCA,2310506,07726540000104,176.05,Sim,"57568,35",0,"57568,35","389598,65",0,"389598,65","117777,45",0,"117777,45",2025-09-01
CE,PENAFORTE,PREF MUN DE PENAFORTE,2310605,07414931000185,160.14,Sim,"10088,82",0,"10088,82","74465,1",0,"74465,1","30907,02",0,"30907,02",2025-09-01
CE,PENTECOSTE,PREF MUN DE PENTECOSTE,2310704,07682651000158,176.05,Sim,"48765,85",0,"48765,85","288017,8",0,"288017,8","92426,25",0,"92426,25",2025-09-01
CE,PEREIRO,PREF MUN DE PEREIRO,2310803,07570518000100,167.57,Sim,"35022,13",0,"35022,13","232754,73",0,"232754,73","49265,58",0,"49265,58",2025-09-01
CE,PINDORETAMA,PREF MUN DE PINDORETAMA,2310852,23563448000119,150.59,Sim,"18522,57",0,"18522,57","142006,37",0,"142006,37","56621,84",0,"56621,84",2025-09-01
CE,PIQUET CARNEIRO,PREF MUN DE PIQUET CARNEIRO,2310902,07738057000131,170.96,Sim,"15215,44",0,"15215,44","117962,4",0,"117962,4","32482,4",0,"32482,4",2025-09-01
CE,PIRES FERREIRA,PREF MUN DE PIRES FERREIRA,2310951,10462208000186,163.32,Sim,"7839,36",0,"7839,36","87212,88",0,"87212,88","32990,64",0,"32990,64",2025-09-01
CE,PORANGA,PREF MUN DE PORANGA,2311009,07438187000159,176.05,Sim,"11091,15",0,"11091,15","119890,05",0,"119890,05","37322,6",0,"37322,6",2025-09-01
CE,PORTEIRAS,PREF MUN DE PORTEIRAS,2311108,07654114000102,162.48,Sim,"36395,52",0,"36395,52","212036,4",0,"212036,4","46956,72",0,"46956,72",2025-09-01
CE,POTENGI,PREF MUN DE POTENGI,2311207,07658917000127,170.39,Sim,"10564,18",0,"10564,18","101211,66",0,"101211,66","25217,72",0,"25217,72",2025-09-01
CE,POTIRETAMA,PREF MUN DE POTIRETAMA,2311231,12461653000157,167.57,Sim,"8713,64",0,"8713,64","62168,47",0,"62168,47","21448,96",0,"21448,96",2025-09-01
CE,QUITERIANóPOLIS,PREF MUN DE QUITERIANOPOLIS,2311264,07551179000114,176.16,Sim,"21315,36",0,"21315,36","221609,28",0,"221609,28","96183,36",0,"96183,36",2025-09-01
CE,QUIXADá,PREF MUN DE QUIXADA,2311306,23444748000189,176.05,Não,"68659,5",0,"68659,5","449279,6","1535,11","447744,49",0,0,0,2025-09-01
CE,QUIXELô,PREF MUN DE QUIXELO,2311355,06742480000142,167.57,Sim,"31335,59",0,"31335,59","202089,42",0,"202089,42","51108,85",0,"51108,85",2025-09-01
CE,QUIXERAMOBIM,PREF MUN DE QUIXERAMOBIM,2311405,07744303000168,176.05,Sim,"55983,9",0,"55983,9","539065,1",0,"539065,1","194007,1",0,"194007,1",2025-09-01
CE,QUIXERé,PREF MUN DE QUIXERE,2311504,07807191000147,167.57,Sim,"7875,79",0,"7875,79","106406,95",0,"106406,95","58314,36",0,"58314,36",2025-09-01
CE,REDENçãO,PREF MUN DE REDENCAO,2311603,07756646000142,153.78,Não,"36292,08",0,"36292,08","213292,86",0,"213292,86",0,0,0,2025-09-01
CE,RERIUTABA,PREF MUN DE RERIUTABA,2311702,07598667000187,160.14,Sim,"13291,62",0,"13291,62","124588,92",0,"124588,92",56049,0,56049,2025-09-01
CE,RUSSAS,PREF MUN DE RUSSAS,2311801,07535446000160,167.57,Sim,"40551,94",0,"40551,94","360610,64","18329,99","342280,65","154667,11",0,"154667,11",2025-09-01
CE,SABOEIRO,PREF MUN DE SABOEIRO,2311900,07811946000187,176.05,Sim,"13555,85",0,"13555,85","135734,55",0,"135734,55","43308,3",0,"43308,3",2025-09-01
CE,SALITRE,PREF MUN DE SALITRE,2311959,12464491000100,176.05,Sim,"45949,05",0,"45949,05","259673,75",0,"259673,75","74997,3",0,"74997,3",2025-09-01
CE,SANTA QUITéRIA,PREF MUN DE SANTA QUITERIA,2312205,07725138000105,176.05,Sim,"46829,3",0,"46829,3","288017,8",0,"288017,8","80630,9",0,"80630,9",2025-09-01
CE,SANTANA DO ACARAú,PREF MUN DE SANTANA DO ACARAU,2312007,07598659000130,176.04,Sim,"50347,44",0,"50347,44","350319,6",0,"350319,6","109672,92",0,"109672,92",2025-09-01
CE,SANTANA DO CARIRI,PREF MUN DE SANTANA DO CARIRI,2312106,07597347000102,167.57,Não,"33346,43",0,"33346,43","208792,22",0,"208792,22",0,0,0,2025-09-01
CE,SãO BENEDITO,PREF MUN DE SAO BENEDITO,2312304,07778129000174,164.1,Sim,"62522,1",0,"62522,1","348712,5",0,"348712,5","131444,1",0,"131444,1",2025-09-01
CE,SãO GONçALO DO AMARANTE,PREF MUN DE SAO GONCALO DO AMARANTE,2312403,07533656000119,167.57,Sim,"62671,18",0,"62671,18","380886,61",0,"380886,61","154331,97",0,"154331,97",2025-09-01
CE,SãO JOãO DO JAGUARIBE,PREF MUN DE SAO JOAO DO JAGUARIBE,2312502,07891690000165,165.86,Sim,"6966,12",0,"6966,12","63358,52",0,"63358,52","19405,62",0,"19405,62",2025-09-01
CE,SãO LUíS DO CURU,PREF MUN DE SAO LUIS DO CURU,2312601,07623051000119,163.32,Sim,"7512,72",0,"7512,72","61898,28",0,"61898,28","23518,08",0,"23518,08",2025-09-01
CE,SENADOR POMPEU,PREF MUN DE SENADOR POMPEU,2312700,07728421000182,171.2,Sim,"21057,6",0,"21057,6","157846,4",0,"157846,4","71732,8",0,"71732,8",2025-09-01
CE,SENADOR Sá,PREF MUN DE SENADOR SA,2312809,07598642000183,161.9,Sim,"5180,8",0,"5180,8","41770,2","3963,71","37806,49","19589,9",0,"19589,9",2025-09-01
CE,SOBRAL,PREF MUN DE SOBRAL,2312908,07598634000137,162.34,Sim,"41559,04",0,"41559,04","351466,1",0,"351466,1","244971,06",0,"244971,06",2025-09-01
CE,SOLONóPOLE,PREF MUN DE SOLONOPOLE,2313005,07733256000157,176.05,Sim,"18309,2",0,"18309,2","129924,9",0,"129924,9","50702,4",0,"50702,4",2025-09-01
CE,TABULEIRO DO NORTE,PREF MUN DE TABULEIRO DO NORTE,2313104,07891682000119,163.58,Sim,"26336,38",0,"26336,38","179774,42",0,"179774,42","50055,48",0,"50055,48",2025-09-01
CE,TAMBORIL,PREF MUN DE TAMBORIL,2313203,07705817000104,176.05,Sim,"31336,9",0,"31336,9","267772,05",0,"267772,05","80806,95",0,"80806,95",2025-09-01
CE,TARRAFAS,PREF MUN DE TARRAFAS,2313252,12464301000155,167.57,Sim,"17092,14",0,"17092,14","112439,47",0,"112439,47","26476,06",0,"26476,06",2025-09-01
CE,TAUá,PREF MUN DE TAUA,2313302,07849532000147,176.05,Sim,"49117,95",0,"49117,95","346466,4",0,"346466,4","149994,6",0,"149994,6",2025-09-01
CE,TEJUçUOCA,PREF MUN DE TEJUCUOCA,2313351,23489834000108,176.05,Sim,"18837,35",0,"18837,35","168127,75",0,"168127,75","70596,05",0,"70596,05",2025-09-01
CE,TIANGUá,PREF MUN DE TIANGUA,2313401,07735178000120,167.57,Sim,"57811,65",0,"57811,65","437022,56",0,"437022,56","114617,88",0,"114617,88",2025-09-01
CE,TRAIRI,PREF MUN DE TRAIRI,2313500,07533946000162,176.05,Não,"103341,35",0,"103341,35","645047,2",0,"645047,2","1584,45",0,0,2025-09-01
CE,TURURU,PREF MUN DE TURURU,2313559,10517878000152,162.47,Sim,"15434,65",0,"15434,65","100406,46",0,"100406,46","62063,54",0,"62063,54",2025-09-01
CE,UBAJARA,PREF MUN DE UBAJARA,2313609,07735541000107,162.17,Sim,"61624,6",0,"61624,6","342503,04",0,"342503,04","121140,99",0,"121140,99",2025-09-01
CE,UMARI,PREF MUN DE UMARI,2313708,07520372000198,162.18,Sim,"4378,86",0,"4378,86","45086,04",0,"45086,04","22543,02",0,"22543,02",2025-09-01
CE,UMIRIM,PREF MUN DE UMIRIM,2313757,06582464000130,159.08,Sim,"14476,28",0,"14476,28","99902,24",0,"99902,24","38656,44",0,"38656,44",2025-09-01
CE,URUBURETAMA,PREF MUN DE URUBURETAMA,2313807,07623069000110,157.38,Não,"11803,5",0,"11803,5","101510,1","19491,92","82018,18",0,0,0,2025-09-01
CE,URUOCA,PREF MUN DE URUOCA,2313906,07667926000184,167.57,Sim,"4189,25",0,"4189,25","83114,72",0,"83114,72","35357,27",0,"35357,27",2025-09-01
CE,VARJOTA,PREF MUN DE VARJOTA,2313955,07673114000141,164.17,Sim,"4268,42",0,"4268,42","60578,73",0,"60578,73","33819,02",0,"33819,02",2025-09-01
CE,VáRZEA ALEGRE,PREF MUN DE VARZEA ALEGRE,2314003,07539273000158,167.57,Sim,"27313,91",0,"27313,91","189018,96",0,"189018,96","71719,96",0,"71719,96",2025-09-01
CE,VIçOSA DO CEARá,PREF MUN DE VICOSA DO CEARA,2314102,10462497000113,176.05,Sim,"135734,55",0,"135734,55","852786,2",0,"852786,2","254216,2",0,"254216,2",2025-09-01
DF,BRASíLIA,SECRETARIA DE EDUCACAO DE BRASILIA,5300108,00394676000107,154.21,-,"293615,84",0,"293615,84","2088928,66",0,"2088928,66","451372,67",0,"451372,67",2025-09-01
ES,AFONSO CLáUDIO,PREF MUN DE AFONSO CLAUDIO,3200102,27165562000141,163.58,Sim,"44820,92",0,"44820,92","248968,76",0,"248968,76","44003,02",0,"44003,02",2025-09-01
ES,ÁGUA DOCE DO NORTE,PREF MUN DE AGUA DOCE DO NORTE,3200169,31796626000180,163.58,Sim,"11614,18",0,"11614,18","94385,66",0,"94385,66","20611,08",0,"20611,08",2025-09-01
ES,ÁGUIA BRANCA,PREF MUN DE AGUIA BRANCA,3200136,31796584000187,163.58,Sim,"27317,86",0,"27317,86","141987,44",0,"141987,44","36151,18",0,"36151,18",2025-09-01
ES,ALEGRE,PREF MUN DE ALEGRE,3200201,27174101000135,158.21,Sim,"22624,03",0,"22624,03","137800,91",0,"137800,91","31009,16",0,"31009,16",2025-09-01
ES,ALFREDO CHAVES,PREF MUN DE ALFREDO CHAVES,3200300,27142686000101,163.58,Sim,"18975,28",0,"18975,28","108289,96",0,"108289,96","22083,3",0,"22083,3",2025-09-01
ES,ALTO RIO NOVO,PREF MUN DE ALTO RIO NOVO,3200359,31796659000120,157.56,Sim,"12762,36",0,"12762,36","84924,84",0,"84924,84","21113,04",0,"21113,04",2025-09-01
ES,ANCHIETA,PREF MUN DE ANCHIETA,3200409,27142694000158,152.84,Sim,"16353,88",0,"16353,88","112948,76","34911,22","78037,54","40961,12",0,"40961,12",2025-09-01
ES,APIACá,PREF MUN DE APIACA,3200508,27165604000144,153.78,Sim,"6920,1",0,"6920,1","39060,12",0,"39060,12","8919,24",0,"8919,24",2025-09-01
ES,ARACRUZ,PREF MUN DE ARACRUZ,3200607,27142702000166,158.21,Sim,"36546,51",0,"36546,51","302655,73",0,"302655,73","113436,57",0,"113436,57",2025-09-01
ES,ATILIO VIVACQUA,PREF MUN DE ATILIO VIVACQUA,3200706,27165620000137,156.42,Sim,"8133,84",0,"8133,84","80243,46","18647,4","61596,06","27217,08",0,"27217,08",2025-09-01
ES,BAIXO GUANDU,PREF MUN DE BAIXO GUANDU,3200805,27165737000110,160.76,Sim,"6591,16",0,"6591,16","62857,16","4877,23","57979,93","11735,48",0,"11735,48",2025-09-01
ES,BARRA DE SãO FRANCISCO,PREF MUN DE BARRA DE SAO FRANCISCO,3200904,27165745000167,163.58,Não,"45638,82",0,"45638,82","147058,42","45721,81","101336,61",0,0,0,2025-09-01
ES,BOA ESPERANçA,PREF MUN DE BOA ESPERANCA,3201001,27167436000126,160.36,Sim,"14592,76",0,"14592,76","94772,76",0,"94772,76","19082,84",0,"19082,84",2025-09-01
ES,BOM JESUS DO NORTE,PREF MUN DE BOM JESUS DO NORTE,3201100,27167360000139,151.33,Sim,"453,99",0,"453,99","13014,38",0,"13014,38","2572,61",0,"2572,61",2025-09-01
ES,BREJETUBA,PREF MUN DE BREJETUBA,3201159,01612674000100,163.58,Sim,"44984,5",0,"44984,5","235064,46",0,"235064,46","44493,76",0,"44493,76",2025-09-01
ES,CACHOEIRO DE ITAPEMIRIM,PREF MUN DE CACHOEIRO DE ITAPEMIRIM,3201209,27165588000190,154.19,Sim,"33305,04",0,"33305,04","191041,41",0,"191041,41","45177,67",0,"45177,67",2025-09-01
ES,CARIACICA,PREF MUN DE CARIACICA,3201308,27150549000119,152.84,Não,"1834,08",0,"1834,08","43865,08",0,"43865,08",0,0,0,2025-09-01
ES,CASTELO,PREF MUN DE CASTELO,3201407,27165638000139,158.21,Sim,"36704,72",0,"36704,72","191275,89",0,"191275,89","46988,37",0,"46988,37",2025-09-01
ES,COLATINA,PREF MUN DE COLATINA,3201506,27165729000174,158.21,Sim,"21674,77",0,"21674,77","185105,7",0,"185105,7","29268,85",0,"29268,85",2025-09-01
ES,CONCEIçãO DA BARRA,PREF MUN DE CONCEICAO DA BARRA,3201605,27174077000134,163.58,Sim,"12759,24",0,"12759,24","142641,76","31924,4","110717,36","46456,72",0,"46456,72",2025-09-01
ES,CONCEIçãO DO CASTELO,PREF MUN DE CONCEICAO DO CASTELO,3201704,27165570000198,159.11,Sim,"20684,3",0,"20684,3","115036,53",0,"115036,53","27048,7",0,"27048,7",2025-09-01
ES,DIVINO DE SãO LOURENçO,PREF MUN DE DIVINO DE SAO LOURENCO,3201803,27174127000183,158.21,Sim,"11707,54",0,"11707,54","53000,35",0,"50634,91","8543,34",0,"8543,34",2025-09-01
ES,DOMINGOS MARTINS,PREF MUN DE DOMINGOS MARTINS,3201902,27150556000110,163.58,Sim,"88496,78",0,"88496,78","534415,86",0,"534415,86","101746,76",0,"101746,76",2025-09-01
ES,DORES DO RIO PRETO,PREF MUN DE DORES DO RIO PRETO,3202009,27167386000187,153.76,Sim,11532,0,11532,"72574,72",0,"72574,72","21065,12",0,"21065,12",2025-09-01
ES,ECOPORANGA,PREF MUN DE ECOPORANGA,3202108,27167311000104,163.58,Sim,"11287,02",0,"11287,02","135117,08","34477,82","100639,26","39095,62",0,"39095,62",2025-09-01
ES,FUNDãO,PREF MUN DE FUNDAO,3202207,27165182000107,153.73,Sim,"8608,88",0,"8608,88","64412,87","15830,38","48582,49","12144,67",0,"12144,67",2025-09-01
ES,GOVERNADOR LINDENBERG,PREF MUN DE GOVERNADOR LINDENBERG,3202256,04217786000154,160,Sim,16320,0,16320,94080,0,94080,21920,0,21920,2025-09-01
ES,GUAçUí,PREF MUN DE GUACUI,3202306,27174135000120,153.82,Sim,"15689,64",0,"15689,64","83524,26",0,"83524,26","29687,26",0,"29687,26",2025-09-01
ES,GUARAPARI,PREF MUN DE GUARAPARI,3202405,27165190000153,151.94,Não,"26437,56",0,"26437,56","168805,34",0,"168805,34",0,0,0,2025-09-01
ES,IBATIBA,PREF MUN DE IBATIBA,3202454,27744150000166,158.42,Sim,"33268,2","16989,53","16278,67","192638,72","192638,72",0,"22020,38","22020,38",0,2025-09-01
ES,IBIRAçU,PREF MUN DE IBIRACU,3202504,27165208000117,151.76,Sim,"5615,12",0,"5615,12","39154,08","13062,74","26091,34","10319,68",0,"10319,68",2025-09-01
ES,IBITIRAMA,PREF MUN DE IBITIRAMA,3202553,31726490000131,158.21,Sim,"21358,35",0,"21358,35","151406,97",0,"151406,97","23256,87",0,"23256,87",2025-09-01
ES,ICONHA,PREF MUN DE ICONHA,3202603,27165646000185,153.91,Sim,"11543,25",0,"11543,25","70029,05",0,"70029,05","30935,91",0,"30935,91",2025-09-01
ES,IRUPI,PREF MUN DE IRUPI,3202652,36403954000192,154.63,Sim,"22885,24",0,"22885,24","156176,3",0,"156176,3","31389,89",0,"31389,89",2025-09-01
ES,ITAGUAçU,PREF MUN DE ITAGUACU,3202702,27167451000174,158.98,Sim,"14308,2",0,"14308,2","93957,18",0,"93957,18",23847,0,23847,2025-09-01
ES,ITAPEMIRIM,PREF MUN DE ITAPEMIRIM,3202801,27174168000170,158.21,Sim,"32116,63",0,"32116,63","226556,72","102876,51","123680,21","17877,73",0,"17877,73",2025-09-01
ES,ITARANA,PREF MUN DE ITARANA,3202900,27104363000123,160.9,Sim,"13193,8",0,"13193,8","88816,8","25565,24","63251,56","26065,8",0,"26065,8",2025-09-01
ES,IúNA,PREF MUN DE IUNA,3203007,27167394000123,158.21,Sim,"35122,62",0,"35122,62","224183,57",0,"224150,93","44298,8",0,"44298,8",2025-09-01
ES,JAGUARé,PREF MUN DE JAGUARE,3203056,27744184000150,163.58,Sim,"16194,42",0,"16194,42","154910,26",0,"154910,26","69848,66",0,"69848,66",2025-09-01
ES,JERôNIMO MONTEIRO,PREF MUN DE JERONIMO MONTEIRO,3203106,27165653000187,153.91,Sim,"6618,13",0,"6618,13","66027,39","10653,95","55373,44","13544,08",0,"13544,08",2025-09-01
ES,JOãO NEIVA,PREF MUN DE JOAO NEIVA,3203130,31776479000186,155.9,Sim,"6703,7",0,"6703,7",70155,"11515,55","58639,45","18863,9",0,"18863,9",2025-09-01
ES,LARANJA DA TERRA,PREF MUN DE LARANJA DA TERRA,3203163,31796097000114,163.58,Sim,"22737,62",0,"22737,62","122030,68",0,"122030,68","35006,12",0,"35006,12",2025-09-01
ES,LINHARES,PREF MUN DE LINHARES,3203205,27167410000188,163.58,Não,"46129,56",0,"46129,56","176339,24",0,"176339,24",0,0,0,2025-09-01
ES,MANTENóPOLIS,PREF MUN DE MANTENOPOLIS,3203304,27167345000190,158.23,Sim,"17563,53",0,"17563,53","96203,84",0,"96203,84","20253,44",0,"20253,44",2025-09-01
ES,MARATAíZES,PREF MUN DE MARATAIZES,3203320,01609408000128,156.42,Sim,"26591,4",0,"26591,4","159235,56",0,"159235,56","55685,52",0,"55685,52",2025-09-01
ES,MARECHAL FLORIANO,PREF MUN DE MARECHAL FLORIANO,3203346,39385927000122,154.99,Sim,"23868,46",0,"23868,46","145070,64",0,"145070,64","34097,8",0,"34097,8",2025-09-01
ES,MARILâNDIA,PREF MUN DE MARILANDIA,3203353,27744176000104,159.55,Sim,"11487,6",0,"11487,6",86157,0,86157,"32707,75",0,"32707,75",2025-09-01
ES,MIMOSO DO SUL,PREF MUN DE MIMOSO DO SUL,3203403,27174119000137,163.58,Sim,"16685,16",0,"16685,16","183536,76",0,"183536,76","48746,84",0,"48746,84",2025-09-01
ES,MONTANHA,PREF MUN DE MONTANHA,3203502,27174051000196,163.58,Sim,"11777,76",0,"11777,76","80154,2",0,"80154,2","15049,36",0,"15049,36",2025-09-01
ES,MUCURICI,PREF MUN DE MUCURICI,3203601,27174069000198,163.58,Sim,"3108,02",0,"3108,02","22246,88",0,"22246,88","6543,2",0,"6543,2",2025-09-01
ES,MUNIZ FREIRE,PREF MUN DE MUNIZ FREIRE,3203700,27165687000171,163.58,Sim,"33697,48",0,"33697,48","190734,28",0,"190734,28","42530,8",0,"42530,8",2025-09-01
ES,MUQUI,PREF MUN DE MUQUI,3203809,27082403000183,152.84,Sim,"12685,72",0,"12685,72","89869,92","22901,44","66968,48","18952,16",0,"18952,16",2025-09-01
